,gene,plate_mean,plate_std,plate_count,mean_intensity.48.A_mean,mean_intensity.48.A_std,mean_intensity.48.A_count,mean_intensity.48_mean,mean_intensity.48_std,mean_intensity.48_count,area.48_mean,area.48_std,area.48_count,mean_intensity.24_mean,mean_intensity.24_std,mean_intensity.24_count,area.24_mean,area.24_std,area.24_count,corrected_mean_intensity.48.A_mean,corrected_mean_intensity.48.A_std,corrected_mean_intensity.48.A_count,corrected_mean_intensity.48_mean,corrected_mean_intensity.48_std,corrected_mean_intensity.48_count,corrected_area.48_mean,corrected_area.48_std,corrected_area.48_count,corrected_mean_intensity.24_mean,corrected_mean_intensity.24_std,corrected_mean_intensity.24_count,corrected_area.24_mean,corrected_area.24_std,corrected_area.24_count,mean_intensity.24.A_mean,mean_intensity.24.A_std,mean_intensity.24.A_count
3782,YDR442W,11.0,0.0,8,,,0.0,,,0.0,79.5,81.37362390029503,4.0,,,0.0,9.833333333333334,9.887702800280087,6.0,,,0.0,,,0.0,50.38240411665642,52.68712244502291,4.0,,,0.0,10.060071763412706,13.20749400579505,6.0,,,0.0
3783,YDR444W,12.0,0.0,8,0.0011800283801004857,9.21956567520983e-05,7.0,0.0012500338488610288,9.60373941800319e-05,7.0,121.14285714285714,33.85473168026675,7.0,0.00117494549746315,0.00047175165907587636,8.0,56.375,40.35888112564923,8.0,0.0012698434577316329,7.537859512158382e-05,6.0,0.001211756291444196,7.115587345418724e-05,6.0,143.29068207801313,24.744239076847975,7.0,0.00137450424316595,0.0006351475799641216,7.0,23.328095753750713,10.736660414184412,7.0,0.00125033379985405,5.09474477966938e-05,4.0
3784,YDR445C,10.0,0.0,8,0.001523136891169875,0.00021329792709112676,8.0,0.0013756700833360749,0.00012500770094666421,8.0,149.625,17.99156548417697,8.0,0.0015769022566478376,0.00012839639312305686,8.0,74.5,46.58325879540846,8.0,0.0013095740231999632,9.193333204799896e-05,8.0,0.0012431604623648752,8.669895211952138e-05,8.0,151.6464881743606,5.331802237557907,7.0,0.001595029394070239,2.2697669858287684e-05,7.0,26.539521216586376,1.8228841108024199,6.0,0.001624494296441575,5.7121982405375024e-05,4.0
3785,YDR455C,11.0,0.0,8,0.001489315387680775,0.00019311171103880527,8.0,0.0012881163369961501,0.00019881006611920186,8.0,90.25,13.833189901723424,8.0,0.001247394959499625,0.00010139887848018964,8.0,53.125,34.161120339607464,8.0,0.0012692259146033134,0.00011373102114450479,8.0,0.0012101830180111723,0.00010265105846201927,8.0,124.41143906454711,15.042504676826963,8.0,0.0014759317648221386,0.0001026193138679283,8.0,23.63553742072134,3.406029077768115,8.0,0.001294574988677425,6.481137485196284e-05,4.0
3786,YDR467C,11.0,0.0,8,0.0016023009030511873,0.00020137376605707395,8.0,0.0014696279203850373,0.00022620032353050872,8.0,84.125,15.23564898519259,8.0,0.0013965061037801124,9.709519247721133e-05,8.0,48.0,36.90528417449187,8.0,0.0013048830669380842,7.483565647338544e-05,8.0,0.001243735635260937,7.769603209589548e-05,8.0,143.61935594301775,25.063443503395494,8.0,0.0015791512636919558,7.602664243608147e-05,7.0,26.2362330369015,6.8395263588900095,7.0,0.001404916494350375,6.535234314302531e-05,4.0
3787,YDR476C,11.0,0.0,8,0.0021264333993965124,0.0001861195098994311,8.0,0.001790157049319825,0.0002215544235543936,8.0,252.875,63.68098505160592,8.0,0.0016761985972430498,0.00014029569090036654,8.0,125.625,95.5673846037444,8.0,0.0014429205016116592,5.275725722032366e-05,7.0,0.0013691629353383518,4.693981619285031e-05,7.0,169.17656270503576,23.353797193662174,8.0,0.0017574186043659535,2.8916828908115113e-05,6.0,33.211809188279666,3.064249516925122,7.0,0.001983303278609425,0.00010501080431586903,4.0
3788,YDR491C,11.0,0.0,8,0.0018673690477268253,0.00030545340324812057,8.0,0.0016335256711384125,0.0002619468343919356,8.0,137.875,18.082647562155906,8.0,0.0016377620144690124,0.00019520377837300062,8.0,78.0,48.922679520122074,8.0,0.0014005123276097774,2.3801459282190013e-05,6.0,0.001329451372585659,1.3441529645950562e-05,6.0,166.91706140786545,7.832886246849131,8.0,0.0017526691130044696,4.08611371571056e-05,6.0,31.666562657136158,0.7778159223686817,7.0,0.0015948602928088,8.172427926077789e-05,4.0
3789,YDR509W,11.0,0.0,8,0.0013856218319709499,8.865827655940327e-05,8.0,0.0014905437238592377,9.881073803101987e-05,8.0,171.125,25.820465305091396,8.0,0.0015019245869662625,0.0001339322480376278,8.0,81.625,50.35286202675787,8.0,0.0012960462490315366,8.674449644184362e-05,8.0,0.0012440410495541054,8.715322642395795e-05,7.0,157.19271145987025,15.614369090274879,8.0,0.0016748083678735702,9.087484425818433e-05,7.0,28.663615849274755,3.9543295114081642,8.0,0.00119463953694445,6.331826296332744e-05,4.0
3790,YDR514C,11.0,0.0,8,0.0013814811098230998,9.765099197374065e-05,8.0,0.001355149101086725,0.0001299661367158178,8.0,96.875,17.430986366648497,8.0,0.0013913033474804125,0.0001710185727394504,8.0,49.625,27.655727900640866,8.0,0.0012260565335323263,3.4747312001500215e-05,8.0,0.0011654066923152927,2.4376887136195242e-05,8.0,137.0048333698991,9.222550814196408,7.0,0.0015190646083783703,5.386878825763134e-05,7.0,25.418875030992016,1.9568449532017966,8.0,0.0011737529834291499,1.2326422370485048e-05,4.0
3791,YDR521W,12.0,0.0,8,0.0009579246207860286,4.9432420519536345e-05,7.0,0.0009881703995730713,6.948143949371866e-05,7.0,50.857142857142854,29.31113878959426,7.0,0.0010231307731723284,0.0001854035689727048,7.0,20.714285714285715,7.181324987175318,7.0,0.0011043016680952705,9.48665624954707e-05,6.0,0.0010541123238272155,8.047128119295778e-05,6.0,70.3506023548298,31.054620633593913,7.0,0.001224430612877266,0.00022499143014593768,5.0,12.073200605489406,5.065781193904146,7.0,0.000913879246500175,3.4983362031048146e-05,4.0
3792,YDR525W,11.0,0.0,8,0.00154650501152785,6.027659013026238e-05,8.0,0.0017031250295095124,8.999606577415013e-05,8.0,164.5,38.64490356345286,8.0,0.0015817513430524501,9.658257707773478e-05,8.0,64.0,34.75629439396553,8.0,0.0014657837625611581,6.448794244622029e-05,8.0,0.001412971838161817,6.042760906263484e-05,8.0,161.53157807037138,17.566378518095448,8.0,0.0017776817990291854,8.127620410965306e-05,8.0,28.263458009614148,2.1628327241414476,8.0,0.001236495500346925,4.959473565723098e-05,4.0
3793,YDR535C,6.0,0.0,8,0.00162939636919015,0.000252094786127336,6.0,0.0015905941524279501,0.00019392350062670226,6.0,109.25,47.26445357167024,8.0,0.0015455918601796857,0.0004846238388774937,7.0,60.875,44.90446207545208,8.0,0.0014870753097204219,4.986648127773043e-05,6.0,0.0014233550083131337,3.6627145354584604e-05,5.0,130.17613413816713,50.290874361858606,7.0,0.0017004652229311952,0.00013856191093512013,6.0,24.887841168009555,8.970165902086624,7.0,0.0017281548824708997,2.538836204860408e-05,4.0
3794,YDR537C,10.0,0.0,8,0.0017784764860893127,0.0002909893740695044,8.0,0.001591531736389575,0.0002617858015597674,8.0,162.125,32.52444135898857,8.0,0.001636191927379725,0.00011665200088729635,8.0,72.0,40.19239444756397,8.0,0.001371964567352649,3.444183090755716e-05,6.0,0.0013110382629889599,1.9646055570144143e-05,6.0,175.75883495820142,13.753382814849525,8.0,0.0017802538616653687,6.072292256883112e-05,7.0,33.15617127911616,2.468825648511595,7.0,0.001746928275331675,5.976377234255317e-05,4.0
3795,YDR541C,6.0,0.0,8,0.0015887062454101573,0.000212544217838397,7.0,0.001453873981222157,0.00016071272522596593,7.0,110.625,38.299337927884416,8.0,0.0014875741524604,0.00046367955553600244,8.0,66.125,49.93549410417977,8.0,0.0014210915224919846,7.984774436253372e-05,7.0,0.00136386181450889,6.691247165889086e-05,7.0,147.32211661914738,58.24246476954896,8.0,0.001549426128695747,0.0005126623849775588,8.0,27.8461117438861,10.519989854704557,8.0,0.0017113107493476251,7.880725876231707e-05,4.0
3796,YEA4,2.0,0.0,8,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
3797,YEA6,2.0,0.0,8,0.0016465718300893715,0.00016310366978179705,7.0,0.0014604826493293287,0.00020565958673518202,7.0,139.14285714285714,17.985443849852317,7.0,0.001413542889351857,0.000137277213283422,7.0,83.0,46.99645376692444,7.0,0.001383810702896487,5.367831230520188e-05,6.0,0.0013200714729906034,5.3850154007830836e-05,6.0,170.2150347472284,9.256882590594852,7.0,0.001648770430493659,4.597230052799107e-05,6.0,29.874644191321067,1.0058541362225002,5.0,0.001598093810415575,7.813240397266474e-05,4.0
3798,YEF1,2.0,0.0,8,0.0013847495183717876,9.080657671963664e-05,8.0,0.001605995575117175,0.000200448646444759,8.0,185.25,48.366901315436195,8.0,0.0014915288702636372,6.966067660231588e-05,8.0,68.375,31.999720980926423,8.0,0.0014650464432973914,5.473068671916741e-05,7.0,0.001407506990342685,7.440600929067578e-05,8.0,184.49446000854127,20.751076021360223,8.0,0.0018622124877282504,0.0001170671645511747,7.0,34.00919377819327,2.468307393259643,8.0,0.0012735727142296,2.1189533211247227e-05,4.0
3799,YEH1,0.0,0.0,8,0.0015577333515506713,0.00021486763351539034,7.0,0.0014738419440464001,0.00015732733651120304,7.0,103.75,53.288299439397164,8.0,0.001488568051972543,0.00035563221355247425,7.0,66.85714285714286,39.847327687180275,7.0,0.001404115326072536,9.26205789217085e-05,7.0,0.0013702709025023886,6.037831850707949e-05,6.0,131.46955038022767,66.93270816972648,7.0,0.0016985217143560237,2.0154976042851756e-05,6.0,31.107856002189127,1.4679622937370975,6.0,0.0014230741124376248,1.3539191039585185e-05,4.0
3800,YEH2,0.0,0.0,8,0.0016419274506245876,0.0002590512288711075,8.0,0.0014241702400348375,0.00019481630666009795,8.0,129.75,17.629115527607,8.0,0.001608222479288875,0.0001527465258001586,8.0,73.25,44.10944181400233,8.0,0.00145166293859233,6.669416474431209e-05,8.0,0.0013679171261269702,3.9277200868923576e-05,7.0,168.3672549635257,7.962262006193928,7.0,0.0017009508982454293,3.595168158596553e-05,7.0,31.855007325372636,1.20065232824386,7.0,0.001577847449989375,4.787525595940333e-05,4.0
3801,YEL008W,2.0,0.0,8,0.001148572391372575,6.097416683128548e-05,8.0,0.0012904478286219002,0.0001513399002875199,8.0,169.875,25.831528354761684,8.0,0.0013772088489562874,0.00011680882361628782,8.0,86.625,53.577547269621924,8.0,0.0012167004036238926,1.064914250081814e-05,7.0,0.0011611556205945639,8.697321369723495e-06,8.0,161.84703810708336,7.04733506657402,6.0,0.0015759571462469295,8.677591753639591e-05,7.0,30.01394680980917,2.6787436332705856,8.0,0.0011570534978067,1.5801891998480826e-05,4.0
3802,YEL010W,2.0,0.0,8,0.0013504096004158625,0.00010851490961700688,8.0,0.0014536933281544377,0.00021604016579360887,8.0,139.0,16.422980415085615,8.0,0.001454370889235175,0.00010207128017913943,8.0,72.25,44.45463176896515,8.0,0.0014065296858730364,4.802205157785213e-05,6.0,0.0013693139747456495,3.436683266663136e-05,6.0,176.1932230993084,13.881530258774266,7.0,0.0017193836037961345,4.1118229092337957e-05,7.0,32.225309459564464,2.080294949822961,7.0,0.001273586316244825,3.4407072714372024e-05,4.0
3803,YEL014C,2.0,0.0,8,0.0014619393973529001,6.56995042029265e-05,8.0,0.0014786394466706249,0.00014095523678068613,8.0,105.25,35.919552972083125,8.0,0.0014563803700139502,0.00011630372908283351,8.0,47.5,20.206081121427633,8.0,0.0013720184119578422,2.632434981626335e-05,7.0,0.0013209561411530433,3.8710351198416154e-05,7.0,151.9090217449906,22.120088933426764,7.0,0.0016466465958344676,5.8130529432824974e-05,8.0,29.31806965136732,4.86308525920265,7.0,0.00134133117837805,3.1334041203152735e-05,4.0
3804,YEL020C,2.0,0.0,8,0.0014819355858846715,0.0002050543913627596,7.0,0.001333941454950386,0.00023292854304325316,7.0,133.28571428571428,18.190787830788473,7.0,0.001300957807959043,0.00016024690927937126,7.0,79.28571428571429,47.95384685894791,7.0,0.0012177786238633961,9.096895810228046e-05,6.0,0.0011759752523385163,7.11011538433062e-05,6.0,149.2106554460121,3.841382607483897,5.0,0.0015457101689532507,3.0958123318742795e-05,5.0,26.807593665764724,1.540623099450715,6.0,0.0015004426238439,3.159069628800485e-05,4.0
3805,YEL023C,2.0,0.0,8,0.0019128864330645002,0.00035362887024634415,8.0,0.001644836516734375,0.00029867429612801346,8.0,235.75,47.457499783641005,8.0,0.0014856436619797126,0.00016920133340832532,8.0,99.0,62.15878285258075,8.0,0.0013006885006126739,0.0001042132348460933,7.0,0.0012499087320885576,9.928908252390396e-05,7.0,169.51287782335157,20.473426893969773,8.0,0.0016112768609499112,1.611483240051927e-05,6.0,34.79292244519998,5.002596450760421,8.0,0.00177046316555765,0.00014206100577460266,4.0
3806,YEL025C,2.0,0.0,8,0.001057931186062657,4.675294189689795e-05,7.0,0.0011707891739982572,6.669000150398498e-05,7.0,131.57142857142858,35.25080208476181,7.0,0.0012483266557715283,0.0002076570496456269,7.0,71.71428571428571,37.415301173514045,7.0,0.0010538835650074072,7.990689515005349e-05,5.0,0.0010297113782991574,0.00010970106251684688,6.0,134.72756790221493,15.066769024991485,7.0,0.0014140922009260749,0.00018758907821119254,5.0,24.751276163755605,2.6383659429637625,6.0,0.0009952221354231,3.152827546056546e-05,4.0
3807,YEL028W,2.0,0.0,8,0.0012899389725630499,0.00013641676528838777,8.0,0.001356761553020425,0.00021949153024719095,8.0,125.0,30.561413579872248,8.0,0.0014166899581141501,0.00010493712832025322,8.0,64.625,39.55804956913682,8.0,0.0012895181239505503,0.00010931149732783938,8.0,0.0012289230423123143,0.00010944987572010928,8.0,154.7990035693933,28.334663516901454,8.0,0.0016082675753863998,2.4913904165677876e-05,7.0,28.48835707661511,6.048025019419774,8.0,0.0012745353647025,3.5579802967157676e-05,4.0
3808,YEL043W,2.0,0.0,8,0.0013873652740965428,0.00023665331643286122,7.0,0.0015256646993229285,0.00023082346858613632,7.0,149.42857142857142,45.71964254328454,7.0,0.0012136661147828713,0.0001318993989779369,7.0,80.28571428571429,45.1025287011504,7.0,0.0012495043438522796,3.50812715976634e-05,6.0,0.0011984509512041317,4.99660315133523e-05,6.0,159.42237461372218,30.855410902369147,6.0,0.0013845315779519034,0.00016009596369121937,5.0,30.163868171484513,0.32668296312370815,5.0,0.0011448035355314,1.3807052933844518e-05,4.0
3809,YEL045C,2.0,0.0,8,,,0.0,,,0.0,5.333333333333333,2.309401076758503,3.0,,,0.0,,,0.0,,,0.0,,,0.0,5.572616753467378,2.2404273599396474,3.0,,,0.0,,,0.0,,,0.0
3810,YEL057C,2.0,0.0,8,0.0014364850966836601,6.999327665464912e-05,5.0,0.00158076249791014,0.00011716388356724685,5.0,138.0,71.57014541193635,8.0,0.0013553766529529857,0.00020982056005217263,7.0,62.0,38.99816845516136,8.0,0.0012098781904247126,0.00012001417694230661,5.0,0.0011532667545865317,0.00012083622031918785,5.0,118.30969596204687,22.999803445999767,6.0,0.0015082246362216566,3.015394653613497e-05,5.0,26.067613047003963,8.08942309188029,7.0,0.001340318738702875,7.374803471534014e-05,4.0
3811,YEL059W,2.0,0.0,8,0.0017245990635645749,0.0002681108045377327,8.0,0.0017948275506100373,0.0002630852728455255,8.0,215.625,61.13202924817726,8.0,0.0014233422735704874,0.00021626994926264657,8.0,85.75,45.859256738104996,8.0,0.0014339691886252836,0.0002443924142020609,8.0,0.0013844491760557256,0.00025538732824514264,8.0,202.16476176186168,70.63690354853213,7.0,0.001559267995257419,0.0002490401640049648,8.0,37.031624168443216,11.056529404951249,7.0,0.001465443675806,0.0001481909306692434,4.0
3812,YEL067C,3.0,0.0,8,0.0016024400084330003,0.00021817825743868948,5.0,0.0018658324133279,0.00028006927833013393,5.0,261.5,138.07451404430662,8.0,0.0018035843104981003,0.00020871632251197024,5.0,100.125,107.42630364247722,8.0,0.0014410950987453137,0.000334249759254585,4.0,0.00137869799885166,0.0003219094772625267,4.0,141.9903207362209,77.59584809204893,7.0,0.0017995169816579233,0.0005474235031258937,4.0,13.492524768137061,13.292188776273086,6.0,0.0014455903780674249,0.00012229164734347747,4.0
3813,YEL068C,3.0,0.0,8,0.0014658151365206126,0.00015313642570013183,8.0,0.0016391748443935624,0.00017665580085145203,8.0,241.5,81.69630171730981,8.0,0.0018219520934596874,0.00022442199167698072,8.0,94.75,57.86869373232572,8.0,0.001457219300201865,0.00012460195695253486,8.0,0.0013853634019992983,0.0001257920651320317,8.0,167.040650101196,37.69630999424296,8.0,0.0017667001983595848,0.00023156964563549444,8.0,33.57302832083215,9.526430682594105,8.0,0.0015360236097662,0.000142217867899281,4.0
3814,YEL1,6.0,0.0,8,0.0017637787956220799,0.00016180846823542834,5.0,0.0015867618249556798,0.00012805567291679785,5.0,101.75,54.37370688117557,8.0,0.0013084248755123999,0.0006226619151127053,7.0,73.625,63.85908034772457,8.0,0.0015056955751206707,3.539818390665172e-05,5.0,0.0014344644389034475,3.7835471218984405e-05,5.0,121.02833523861882,81.55879503772042,6.0,0.0012322048167073697,0.0007575301368524488,5.0,23.69820168535594,13.390461937388643,6.0,0.0017693487274115,1.566804567849203e-05,4.0
3815,YEN1,3.0,0.0,8,0.0011496739094603624,7.729802722747153e-05,8.0,0.0012263253015688624,7.66801681460526e-05,8.0,124.75,9.750457864707101,8.0,0.0015865995523604,0.00020881263369423715,8.0,66.5,44.181444068749045,8.0,0.0012945198084449926,4.8019910165888094e-05,7.0,0.0012413381840323218,5.0566246892660894e-05,7.0,159.5533635364119,2.8681465769671375,6.0,0.0016320615717813174,9.280288423862663e-06,7.0,29.60053526405889,1.138800464782498,7.0,0.001269544216300325,2.0291921075060315e-05,4.0
3816,YER010C,3.0,0.0,8,0.0017706789326431625,0.00022680956860504238,8.0,0.0015909548353488252,0.00023143240476622938,8.0,205.5,43.520110293977886,8.0,0.0017416385415958374,0.00013703392680556334,8.0,75.0,42.00340122282616,8.0,0.001457535669673031,5.907326647988315e-05,8.0,0.0013902999150480432,5.234309670487088e-05,8.0,170.43178351359307,19.265743075259785,8.0,0.0017303568899884666,6.005664352353704e-05,8.0,31.021801407848088,3.4772607323236993,8.0,0.00180595166255375,0.00013285560654210823,4.0
3817,YER034W,3.0,0.0,8,0.0015743048899582125,0.0001871512059800439,8.0,0.0014183527914403248,0.0001816953182188559,8.0,127.625,21.480472859918944,8.0,0.0016800005571493749,0.00013692210673250067,8.0,60.0,32.52251967044199,8.0,0.0014458847005866617,3.926682695896539e-05,7.0,0.0013803224231715354,2.6891729233168456e-05,7.0,148.7788555215797,4.371133521309675,7.0,0.0017339770113178963,4.374730537448858e-05,8.0,28.032008206495235,1.078488341282275,6.0,0.001704318720205125,4.171235578545887e-05,4.0
3818,YER038W-A,3.0,0.0,8,0.0012708982108561877,0.00018791300663956566,8.0,0.0014727547562389373,0.00019647493400474708,8.0,197.5,144.1635975450906,8.0,0.0017059395310120625,0.00017116140785254449,8.0,95.5,58.08614292583042,8.0,0.001278856585179349,3.4155379176339335e-05,8.0,0.0012297338055015344,3.311060859685956e-05,8.0,128.3147360495686,81.67334435773475,8.0,0.0015665251073248116,7.482386770817834e-05,7.0,28.15539181124854,2.52462537336738,7.0,0.001322475572871825,0.00013417800249008934,4.0
3819,YER039C-A,6.0,0.0,8,0.0017667249118913503,0.00018445144499013537,6.0,0.0015740987802779999,0.00013904492497144802,6.0,116.25,53.31242149550408,8.0,0.0014094803823550125,0.0007034015574666063,8.0,72.5,53.73479851482251,8.0,0.0014692150587607838,4.960095569402033e-05,6.0,0.0014144580409292042,4.933550573143772e-05,6.0,153.59413333497622,75.08426145438531,7.0,0.0014767842774648533,0.000796367483631696,7.0,30.423141579547806,12.528613679834278,8.0,0.001791862729093725,3.516274261977048e-05,4.0
3820,YER046W-A,3.0,0.0,8,0.0013893758755368123,0.00013842154269444403,8.0,0.0013406522860833876,0.00014086246556287504,8.0,103.375,9.395097505766351,8.0,0.0016474307249939874,0.00014435210691803244,8.0,55.75,36.97006511065019,8.0,0.0014144075875082418,2.9112253495358742e-05,6.0,0.0013393838409984054,3.964397836090014e-05,7.0,164.80676447261843,14.351860605451543,7.0,0.0016688967038671985,5.2918172386627275e-05,8.0,29.52796271917898,3.3356067252684887,8.0,0.001533018667798725,3.652931484727859e-05,4.0
3821,YER066C-A,3.0,0.0,8,0.0011498438940291751,9.1222526138418e-05,8.0,0.0012858646099819999,9.000840762735519e-05,8.0,128.25,24.789110512481077,8.0,0.0015350548788516248,0.00028064033910426,8.0,64.125,38.88972504770012,8.0,0.0014335904961404534,3.635524996894089e-05,7.0,0.0013770235575858475,2.937363318533652e-05,7.0,175.8891929712878,18.613482533301607,8.0,0.0016486970605864,6.270583126479618e-05,7.0,31.0845300518988,3.874120880011107,7.0,0.0011272540532340249,5.573742967169307e-05,4.0
3822,YER067C-A,3.0,0.0,8,0.001334887043386825,0.0001009114952303836,8.0,0.0014022245062895627,9.342310705636353e-05,8.0,108.875,36.98044850226362,8.0,0.001713261357585625,0.00029393055369740376,8.0,44.25,22.102036105300346,8.0,0.0014806430520769927,6.60649536354468e-05,7.0,0.0014160720300650154,6.669435266629387e-05,7.0,186.59525251474074,30.268350890426632,7.0,0.001752132445371837,7.677483580625043e-05,7.0,34.5953519266395,6.627541674442742,7.0,0.001334893990880125,5.493394941984503e-05,4.0
3823,YER068C-A,3.0,0.0,8,0.001609385275473243,0.00022516274473147847,7.0,0.0016399961870018427,0.0002252601211859807,7.0,55.285714285714285,30.13145801159914,7.0,0.0015278432166357667,0.00022738780386517062,6.0,16.857142857142858,11.260973484096471,7.0,0.0017775978942169493,0.000279207194306422,6.0,0.0017214948853918203,0.00027649124627858435,6.0,115.96623651178209,38.55984153429713,6.0,0.0015236252967274233,0.0001330329168827289,5.0,21.5978048213159,10.770193121328537,5.0,0.0012983540846752666,0.00011981055928417505,3.0
3824,YER077C,8.0,0.0,8,0.0015261671766396377,0.000242015798375775,8.0,0.0015653675538244377,0.0002358736908913224,8.0,116.0,22.045407685048602,8.0,0.001686287417877625,6.063190053769485e-05,8.0,58.375,34.150664080554236,8.0,0.0013335994008636853,1.278823965831557e-05,6.0,0.0012669516285226316,2.704832056719541e-05,7.0,149.64371304323663,6.073805833156319,6.0,0.001613078711713185,5.790268653034365e-05,7.0,28.11127741970011,2.6447816382327773,8.0,0.001643024038417075,2.5941452812617075e-05,4.0
3825,YER079W,3.0,0.0,8,0.0011383005876864124,0.00013586119242143507,8.0,0.0012833396341655249,0.00013793655203907243,8.0,123.375,17.319992576705776,8.0,0.0016111180746439127,0.0002463844017569543,8.0,67.0,41.46254764414335,8.0,0.0013792499288647134,2.8995287169769016e-05,8.0,0.0013185111884258809,2.736607448915343e-05,8.0,162.94111357162475,10.953023350024537,7.0,0.0016999626070797282,5.203343829828573e-05,7.0,31.180068045865315,3.197438446130435,7.0,0.0012136672589211,4.964471326911288e-05,4.0
3826,YER084W,3.0,0.0,8,0.001443055228133325,0.00012228495319302455,8.0,0.0014856456923375001,0.00013017773375617603,8.0,104.375,34.02913667516622,8.0,0.0017771634847441626,0.00024896034771971094,8.0,42.5,21.653109311531747,8.0,0.0015423118359789254,8.722037574184242e-05,8.0,0.001491439649716618,7.972485401359396e-05,8.0,192.14365158784463,34.439086506864534,7.0,0.0017739282663608122,0.00012104085769335375,8.0,36.51379624078636,7.977496730540748,7.0,0.0015143322835541998,7.387590521761386e-05,4.0
3827,YER085C,3.0,0.0,8,0.0013714779961116375,0.0001306708177865021,8.0,0.001388057216885225,0.0001407086569297796,8.0,111.375,25.190346790557914,8.0,0.0016975895059507624,0.00021579160552324318,8.0,55.25,34.80866066287034,8.0,0.0014641349904603751,4.6491798011276836e-05,6.0,0.0013917511132626262,5.8506755942897586e-05,7.0,199.73515252785373,23.79172408820622,7.0,0.0017282048271447675,0.00010092801504064476,6.0,37.85183562929211,8.55071835118074,8.0,0.0015110004997740002,8.720773383111344e-05,4.0
3828,YER087C-A,3.0,0.0,8,0.0013883305337061,0.00011667913059281609,8.0,0.0013361239484609875,0.0001117214934369646,8.0,111.625,23.225217206427036,8.0,0.00162372778884865,0.00020972633749844182,8.0,60.375,38.25455154992297,8.0,0.0014394546657264613,4.6199156567786625e-05,7.0,0.0013861889988989583,4.0051238693177995e-05,7.0,165.0609600690066,28.352049683879265,8.0,0.001661571208170896,9.25857174683507e-05,8.0,30.505010986987912,5.703426626252293,8.0,0.0014991685222689,3.325353612539639e-05,4.0
3829,YER091C-A,6.0,0.0,8,0.001383537257684343,0.00027779381809202265,7.0,0.0012044726836252428,0.00028131177920307827,7.0,108.75,53.29098020705353,8.0,0.0014051606455363283,0.000468047828866295,7.0,67.0,53.16013544000805,8.0,0.001181131012403565,8.977344301157226e-05,6.0,0.0011361853883418945,8.708948185612113e-05,6.0,125.40077775813964,58.706354561185215,7.0,0.0015315343512699506,8.54211905891885e-05,6.0,23.37421342865836,10.526849047238866,8.0,0.0016275155486589249,9.509708044927493e-05,4.0
3830,YER097W,8.0,0.0,8,0.0016390410881518748,0.0002126016530524973,8.0,0.0018446058660876374,0.00022074090130209378,8.0,254.125,47.91491715232622,8.0,0.001871844337658925,0.00013844422308667754,8.0,118.625,78.45824640260211,8.0,0.0014069773790671893,3.3901745077765726e-05,7.0,0.0013560290495314392,3.092378958329912e-05,7.0,161.07251687008286,7.266253094304803,6.0,0.0017502445647837918,5.154400191435485e-05,7.0,30.130355040589002,2.1470038522710237,7.0,0.001747726054124,8.572821309888958e-05,4.0
3831,YER119C-A,12.0,0.0,8,0.0012991691945004999,5.017158565585394e-05,8.0,0.001277518625820025,4.6455610811592476e-05,8.0,119.5,30.7385286384554,8.0,0.0013908523027289126,0.00012352342676324475,8.0,68.625,47.81194560836384,8.0,0.0013537622712733262,3.523821056399293e-05,7.0,0.0012931414736272481,2.873460169142176e-05,7.0,143.4240664870634,31.517300396341867,8.0,0.0015435944114701677,4.506823747878322e-05,7.0,27.674982051920104,6.611976870925257,8.0,0.0013441795914849249,7.833602579832664e-05,4.0
3832,YER121W,12.0,0.0,8,0.0014564408988009122,7.687729986886859e-05,8.0,0.0013792409773539873,4.7505878726358686e-05,8.0,171.75,11.37352816223457,8.0,0.001484973409029975,8.260223993250398e-05,8.0,92.0,62.128898268036274,8.0,0.0013433176009966783,4.578398749073357e-05,7.0,0.0012877701985165907,4.1797974515797004e-05,7.0,146.93844765018025,7.6545298583064385,8.0,0.001563089657007525,4.3323222602918464e-05,7.0,28.997905253337056,2.156604655382822,7.0,0.0015729877404165498,4.921828585482456e-05,4.0
3833,YER130C,12.0,0.0,8,0.0010854604307299124,0.0001295572012608187,8.0,0.0011730761514565,9.539970588715443e-05,8.0,101.25,9.223417401995235,8.0,0.001288577038486025,4.776966600072386e-05,8.0,55.875,41.54322189857553,8.0,0.0012845890602163556,9.538668130633245e-05,7.0,0.0012231993016925784,9.478729228837735e-05,7.0,123.4413116607585,17.881835772487232,8.0,0.001515064736550967,0.00014191335007847196,8.0,23.266886473315584,4.212751020178928,8.0,0.00118757177929495,4.074026471082583e-05,4.0
3834,YER134C,12.0,0.0,8,0.00105570908230835,2.0116680520324894e-05,8.0,0.0011102732498408,2.5671142375338233e-05,8.0,91.375,10.742937879635825,8.0,0.0013384979968498625,0.0001533726092740294,8.0,47.75,32.85791924548566,8.0,0.0011866863405298586,3.754013406239699e-05,6.0,0.001128498291274731,4.006968280696754e-05,7.0,111.60409510214106,24.649702058643328,8.0,0.0015808887115783695,0.00018801479203542194,8.0,19.509433328324064,4.4510078918262925,8.0,0.001189752330102175,3.6457169798405425e-05,4.0
